voltage_room_id;timestamp;power_kw
VR001;2024-02-02 03:00:00+00:00;23,6886186
VR001;2024-02-02 03:15:00+00:00;243,4810312
VR001;2024-02-02 03:30:00+00:00;23,4165847
VR001;2024-02-02 03:45:00+00:00;225,2292083
VR001;2024-02-02 04:00:00+00:00;23,5897918
VR001;2024-02-02 04:15:00+00:00;230,5887357
VR001;2024-02-02 04:30:00+00:00;2,3412323
VR001;2024-02-02 04:45:00+00:00;241,1411987
VR001;2024-02-02 05:00:00+00:00;244,6868077
VR001;2024-02-02 05:15:00+00:00;26,1992417
VR001;2024-02-02 05:30:00+00:00;256,3136017
VR001;2024-02-02 05:45:00+00:00;28,6333593
VR001;2024-02-02 06:00:00+00:00;314,0937103
VR001;2024-02-02 06:15:00+00:00;360,8421167
VR001;2024-02-02 06:30:00+00:00;36,8132994
VR001;2024-02-02 06:45:00+00:00;36,3984767
VR001;2024-02-02 07:00:00+00:00;38,8778502
VR001;2024-02-02 07:15:00+00:00;386,5103863
VR001;2024-02-02 07:30:00+00:00;436,2988653
VR001;2024-02-02 07:45:00+00:00;466,4314173
VR001;2024-02-02 08:00:00+00:00;48,5272162
VR001;2024-02-02 08:15:00+00:00;483,0682077
VR001;2024-02-02 08:30:00+00:00;507,8072577
VR001;2024-02-02 08:45:00+00:00;524,5564783
VR001;2024-02-02 09:00:00+00:00;524,2810567
VR001;2024-02-02 09:15:00+00:00;512,5587973
VR001;2024-02-02 09:30:00+00:00;537,8542507
VR001;2024-02-02 09:45:00+00:00;566,7635783
VR001;2024-02-02 10:00:00+00:00;561,5285053
VR001;2024-02-02 10:15:00+00:00;545,1574333
VR001;2024-02-02 10:30:00+00:00;556,5756857
VR001;2024-02-02 10:45:00+00:00;551,4006437
VR001;2024-02-02 11:00:00+00:00;554,4399657
VR001;2024-02-02 11:15:00+00:00;568,6660707
VR001;2024-02-02 11:30:00+00:00;578,6879827
VR001;2024-02-02 11:45:00+00:00;604,5264787
VR001;2024-02-02 12:00:00+00:00;596,3332563
VR001;2024-02-02 12:15:00+00:00;602,3706923
VR001;2024-02-02 12:30:00+00:00;609,6740523
VR001;2024-02-02 12:45:00+00:00;631,3577107
VR001;2024-02-02 13:00:00+00:00;64,0605712
VR001;2024-02-02 13:15:00+00:00;62,3779539
VR001;2024-02-02 13:30:00+00:00;616,1700583
VR001;2024-02-02 13:45:00+00:00;627,4973147
VR001;2024-02-02 14:00:00+00:00;6,2365722
VR001;2024-02-02 14:15:00+00:00;628,9982567
VR001;2024-02-02 14:30:00+00:00;66,0185536
VR001;2024-02-02 14:45:00+00:00;66,5717248
VR001;2024-02-02 15:00:00+00:00;66,2284798
VR001;2024-02-02 15:15:00+00:00;66,2657942
VR001;2024-02-02 15:30:00+00:00;643,6953283
VR001;2024-02-02 15:45:00+00:00;640,0329303
VR001;2024-02-02 16:00:00+00:00;688,1640503
VR001;2024-02-02 16:15:00+00:00;69,2754119
VR001;2024-02-02 16:30:00+00:00;68,4567238
VR001;2024-02-02 16:45:00+00:00;67,9778866
VR001;2024-02-02 17:00:00+00:00;68,8368484
VR001;2024-02-02 17:15:00+00:00;685,9500627
VR001;2024-02-02 17:30:00+00:00;67,8125917
VR001;2024-02-02 17:45:00+00:00;661,7533587
VR001;2024-02-02 18:00:00+00:00;65,5329184
VR001;2024-02-02 18:15:00+00:00;61,9429794
VR001;2024-02-02 18:30:00+00:00;591,1515247
VR001;2024-02-02 18:45:00+00:00;572,9310163
VR001;2024-02-02 19:00:00+00:00;591,7268487
VR001;2024-02-02 19:15:00+00:00;585,1778647
VR001;2024-02-02 19:30:00+00:00;57,2541337
VR001;2024-02-02 19:45:00+00:00;562,5461417
